,Unnamed: 0,FACILITY_CODE,SOURCE,STATE,FACILITY,CITY,LATITUDE,LONGITUDE,FLOW_2012_MGD,2012_TOT_ANNUAL_MM3,CWNS_NUM,NPDES_ID,check_sewer_permits
10939,10939,OH03455,CWNS2012,OH,Clermont Co Felicity WWTP,0,38.832,-84.1029,0.1,0.1382621,39001660007,OH0024597,sewer_system
10940,10940,OH03465,CWNS2012,OH,Clermont Co Lower East Fork WWTP,0,39.1684,-84.3011,7.43,10.27287405,39001660008,OH0049379,sewer_system
10941,10941,OH03475,CWNS2012,OH,Clermont Co Nine Mile Creek WWTP,0,39.0301,-84.3063,1.81,2.502544015,39001660009,OH0049361,sewer_system
10942,10942,OH03485,CWNS2012,OH,Clermont Co Arrowhead Park WWTP,0,39.2417,-84.2959,0.14,0.19356694,39001660013,OH0049310,sewer_system
10943,10943,OH03495,CWNS2012,OH,Clermont Co O'Bannon Creek WWTP,0,39.2576,-84.2261,1.54,2.129236344,39001660014,OH0048089,sewer_system
10944,10944,OH03505,CWNS2012,OH,Clermont Co Newtonsville Area,0,,,0,0,39001660016,0,no_permit
10945,10945,OH03515,CWNS2012,OH,Clermont Co Indian Lookout WWTP,0,39.2248,-84.2975,0.04,0.05530484,39001660025,OH0049328,sewer_system
10946,10946,OH03525,CWNS2012,OH,Clermont Co Miami Trails WWTP,0,39.2479,-84.2724,0.3,0.414786301,39001660026,OH0096504,sewer_system
10947,10947,OH03535,CWNS2012,OH,Clermont Co Wards Corners WWTP,0,39.2176,-84.2871,0.6,0.829572602,39001660034,OH0133914,sewer_system
10948,10948,OH03545,CWNS2012,OH,NEORSD Easterly WWTP,0,41.5697,-81.5845,131.09,181.24778721772492,39001666001,OH0024643,sewer_system
10949,10949,OH03555,CWNS2012,OH,NEORSD Southerly WWTP,0,41.3992,-81.6267,170,235.0455704,39001666002,OH0024651,sewer_system
10950,10950,OH03565,CWNS2012,OH,NEORSD Westerly WWTP,0,41.494,-81.7265,35,48.39173509,39001666003,OH0024660,sewer_system
10951,10951,OH03575,CWNS2012,OH,MSD Indian Creek Drainage Basin,0,39.1497,-84.7488,0.28,0.387133881,39001673001,OH0024678,sewer_system
10952,10952,OH03585,CWNS2012,OH,Greene Co Clifton WWTP and Sewers,0,39.7888,-83.8207,0.018,0.024887178,39001678001,OH0118567,other_system
10953,10953,OH03595,CWNS2012,OH,Coal Grove WWTP & Sewer System,0,38.4982,-82.6545,0.2,0.276524201,39001702001,OH0029432,sewer_system
10954,10954,OH03605,CWNS2012,OH,Coalton WWTP & Sewer System,0,39.1129,-82.6103,0.08,0.1106096801999999,39001715001,OH0050776,sewer_system
10955,10955,OH03615,CWNS2012,OH,Columbus Jackson Pike WWTP & Sewers,Columbus,39.913,-83.0175,79.5,109.9183697,39001792001,OH0024732,sewer_system
10956,10956,OH03625,CWNS2012,OH,Columbus Southerly WWTP & Sewers,Columbus,39.8181,-82.9993,96,132.7316162,39001792002,OH0024741,sewer_system
10957,10957,OH03635,CWNS2012,OH,Columbus Grove WWTP & Sewer System,0,40.9191,-84.0566,0.604,0.8351030855099999,39001799001,OH0024759,sewer_system
10958,10958,OH03645,CWNS2012,OH,Conneaut WWTP & Sewer System,0,41.9651,-80.5532,1.899,2.625597284,39001834001,OH0024767,sewer_system
10959,10959,OH03655,CWNS2012,OH,Continental WWTP & Sewer System,0,41.1083,-84.2723,0.173,0.239193433,39001869001,OH0021768,sewer_system
10960,10960,OH03665,CWNS2012,OH,Convoy WWTP & Sewer System,0,40.9205,-84.6988,0.17,0.23504557,39001876001,OH0023493,sewer_system
10961,10961,OH03675,CWNS2012,OH,Corning WWTP and Sewers,0,39.6024,-82.0862,0.06,0.08295726,39001904001,OH0135097,other_system
10962,10962,OH03685,CWNS2012,OH,Coshocton WWTP & Sewer System,0,40.2381,-81.8703,1.5,2.073931504,39001918001,OH0024775,sewer_system
10963,10963,OH03695,CWNS2012,OH,Covington WWTP & Sewer System,0,40.115,-84.3519,0.291,0.4023427117274999,39001932001,OH0020761,sewer_system
10964,10964,OH03705,CWNS2012,OH,Crestline WWTP & Sewer System,0,40.7947,-82.7503,0.58,0.801920181,39001953001,OH0020664,sewer_system
10965,10965,OH03715,CWNS2012,OH,Cridersville WWTP & Sewer System,0,40.651,-84.1388,0.49,0.677484291,39001967001,OH0020222,sewer_system
10966,10966,OH03725,CWNS2012,OH,Crown City WWTP and Sewers,0,,,0,0,39001995001,0,no_permit
10967,10967,OH03735,CWNS2012,OH,Cumberland HSTS,0,,,0,0,39002009001,0,no_permit
10968,10968,OH03745,CWNS2012,OH,NWWSD Cygnet WWTP & Sewer System,Bowling Green,41.24,-83.6467,0.05,0.06913105,39002044001,OH0029327,sewer_system
10969,10969,OH03755,CWNS2012,OH,Franklin Co Darbydale Area WWTP & Sewers,0,39.8547,-83.1833,0.2,0.276524201,39002080001,OH0130923,sewer_system
10970,10970,OH03765,CWNS2012,OH,Dayton WWTP & Sewer System,0,39.7257,-84.2295,72,99.54871218,39002093001,OH0024881,sewer_system
10971,10971,OH03775,CWNS2012,OH,Defiance WWTP & Sewer System,0,41.2824,-84.2921,3.869,5.349360659,39002128001,OH0024899,sewer_system
10972,10972,OH03785,CWNS2012,OH,Delaware Co Olentangy ECC,0,40.1408,-83.0393,4.422,6.113950073054999,39002141001,OH0054399,other_system
10973,10973,OH03795,CWNS2012,OH,Delaware WWTP & Sewer System,0,40.2921,-83.0611,5.4,7.466153413500001,39002142001,OH0024911,other_system
10974,10974,OH03805,CWNS2012,OH,Delphos WWTP & Sewer System,0,40.8531,-84.3427,2.83,3.912817437,39002156001,OH0024929,other_system
10975,10975,OH03815,CWNS2012,OH,Delta WWTP & Sewer System,0,41.5682,-84.003,0.723,0.999634985,39002163001,OH0020974,sewer_system
10976,10976,OH03825,CWNS2012,OH,Dillonvale/Mount Pleasant WWSD WWTP and Sewers,0,40.2002,-80.7682,0.177,0.2447239174424999,39002219001,OH0076546,sewer_system
10977,10977,OH03835,CWNS2012,OH,Dover WWTP & Sewer System,0,40.5183,-81.4771,3,4.147863008,39002261001,OH0024945,sewer_system
10978,10978,OH03845,CWNS2012,OH,Doylestown WWTP & Sewer System,0,40.9649,-81.6808,0.29,0.400960091,39002275001,OH0021342,sewer_system
10979,10979,OH03855,CWNS2012,OH,Dresden WWTP & Sewer System,Dresden,40.1182,-82.0038,0.19,0.26269799,39002282001,OH0024953,sewer_system
10980,10980,OH03865,CWNS2012,OH,Dunkirk WWTP & Sewer System,0,40.7895,-83.6435,0.14,0.19356694,39002338001,OH0048321,sewer_system
10981,10981,OH03875,CWNS2012,OH,Knox Co Little Jelloway Creek WWTP,0,40.4148,-82.3286,0.6,0.829572602,39002370001,OH0037117,sewer_system
10982,10982,OH03885,CWNS2012,OH,Knox Co Pleasant View Acres WWTP,0,40.454,-82.3991,0.02,0.02765242,39002370002,OH0081671,sewer_system
10983,10983,OH03895,CWNS2012,OH,Knox Co Bladensburg WWTP,0,40.2844,-82.2842,0.037,0.051156977,39002370003,OH0142204,sewer_system
10984,10984,OH03905,CWNS2012,OH,Knox Co Amity WWTP,0,40.4708,-82.3786,0.02,0.02765242,39002370004,OH0142174,sewer_system
10985,10985,OH03915,CWNS2012,OH,Knox County Brandon WWTP,0,40.3122,-82.5089,0.014,0.019356694,39002370005,OH0142212,sewer_system
10986,10986,OH03925,CWNS2012,OH,Knox County Jelloway WWTP,0,40.5367,-82.3003,0.009,0.012443589,39002370006,OH0142182,sewer_system
10987,10987,OH03935,CWNS2012,OH,Knox County Mount Liberty WWTP,0,40.3504,-82.6261,0.019,0.026269799,39002370007,OH0142191,sewer_system
10988,10988,OH03945,CWNS2012,OH,Knox County Knox Lake Marina Area,0,,,0,0,39002370008,0,no_permit
10989,10989,OH03955,CWNS2012,OH,Brinkhaven HSTS,0,,,0,0,39002375001,0,no_permit
10990,10990,OH03965,CWNS2012,OH,East Liverpool WWTP & Sewer System,0,40.6174,-80.5759,2.5,3.456552506,39002394001,OH0024970,sewer_system
10991,10991,OH03975,CWNS2012,OH,Eaton WWTP & Sewer System,0,39.7333,-84.6339,1.4,1.935669404,39002443001,OH0020907,sewer_system
10992,10992,OH03985,CWNS2012,OH,Edgerton WWTP & Sewer System,0,41.4487,-84.7481,0.164,0.226749844,39002457001,OH0021164,sewer_system
10993,10993,OH03995,CWNS2012,OH,Edon WWTP & Sewer System,0,41.5564,-84.7682,0.15,0.20739315,39002471001,OH0095141,sewer_system
10994,10994,OH04005,CWNS2012,OH,Eldorado WWTP & Sewer System,0,39.8994,-84.6773,0.1,0.1382621,39002492001,OH0049492,sewer_system
10995,10995,OH04015,CWNS2012,OH,Elida WWTP & Sewer System,0,40.7975,-84.2038,0.588,0.812981149,39002506001,OH0024996,sewer_system
10996,10996,OH04025,CWNS2012,OH,Elmore WWTP & Sewer System,0,41.4789,-83.2872,0.19,0.26269799,39002548001,OH0021261,sewer_system
10997,10997,OH04035,CWNS2012,OH,Elyria WWTP & Sewer System,0,41.4042,-82.0869,7.89,10.90887971,39002555001,OH0025003,sewer_system
10998,10998,OH04045,CWNS2012,OH,Empire WWTP & Sewer System,0,40.5092,-80.6249,0.03,0.04147863,39002561001,OH0050539,sewer_system
10999,10999,OH04055,CWNS2012,OH,Englewood WWTP & Sewer System,0,39.8657,-84.2854,1.54,2.129236344,39002569001,OH0025011,sewer_system
11000,11000,OH04065,CWNS2012,OH,Erie Co Mittiwanga-Ruggles Beach WWTP,0,41.3814,-82.4751,0.131,0.181123351,39002587003,OH0053961,sewer_system
11001,11001,OH04075,CWNS2012,OH,Erie Co Sawmill Creek WWTP,0,41.4106,-82.5915,0.8,1.106096802,39002587004,OH0053082,sewer_system
11002,11002,OH04085,CWNS2012,OH,Erie Co Huron Basin WWTP,0,41.3884,-82.5503,0.882,1.2194717242050002,39002587009,OH0020125,other_system
11003,11003,OH04095,CWNS2012,OH,Euclid WWTP & Sewer System,0,41.6096,-81.5268,15.5,21.43062554,39002591001,OH0031062,sewer_system
11004,11004,OH04105,CWNS2012,OH,Fairborn WWTP & Sewer System,0,39.8364,-84.0603,4.2,5.807008210499999,39002625001,OH0025062,sewer_system
11005,11005,OH04115,CWNS2012,OH,Fairfield WWTP & Sewer System,0,39.3344,-84.5593,6.7,9.263560717,39002628001,OH0025071,sewer_system
11006,11006,OH04125,CWNS2012,OH,Farmersville WWTP & Sewer System,0,39.6795,-84.4239,0.175,0.2419586754374999,39002660001,OH0020770,sewer_system
11007,11007,OH04135,CWNS2012,OH,Fayette WWTP & Sewer System,0,41.6826,-84.1931,0.15,0.20739315,39002667001,OH0025127,other_system
11008,11008,OH04145,CWNS2012,OH,Findlay WWTP & Sewer System,0,41.044,-83.6614,14.125,19.52952166,39002702001,OH0025135,other_system
11009,11009,OH04155,CWNS2012,OH,Flushing WWTP & Sewer System,0,40.1774,-81.0888,0.08,0.1106096801999999,39002737001,OH0025143,sewer_system
11010,11010,OH04165,CWNS2012,OH,Fort Jennings WWTP & Sewer System,0,40.9144,-84.2769,0.045,0.062217945,39002775001,OH0053198,sewer_system
11011,11011,OH04175,CWNS2012,OH,Fostoria WWTP & Sewer System,0,41.1746,-83.424,5.7,7.880939714,39002800001,OH0052744,sewer_system
11012,11012,OH04185,CWNS2012,OH,Frankfort WWTP & Sewer System,0,39.3996,-83.1819,0.181,0.2502544014524999,39002807001,OH0021482,sewer_system
11013,11013,OH04195,CWNS2012,OH,Franklin Co Oakhurst Knolls WWTP,0,39.8828,-83.1548,0.098,0.135496858,39002813008,OH0036692,sewer_system
11014,11014,OH04205,CWNS2012,OH,Frazeysburg WWTP & Sewer System,0,40.1132,-82.1204,0.179,0.247489159,39002828001,OH0020800,sewer_system
11015,11015,OH04215,CWNS2012,OH,Fredericktown WWTP & Sewer System,0,40.4844,-82.5487,0.213,0.2944982735324999,39002842001,OH0025283,sewer_system
11016,11016,OH04225,CWNS2012,OH,Fremont WPCC & Sewer System,0,41.3585,-83.1043,5,6.913105013,39002863001,OH0025291,sewer_system
11017,11017,OH04235,CWNS2012,OH,North Ridgeville French Creek WWTP,0,41.4609,-82.0763,2.08,2.875851685,39002868001,OH0044512,sewer_system
11018,11018,OH04245,CWNS2012,OH,North Ridgeville Westfield Allotment WWTP,0,41.3704,-82.0318,0.017,0.023504557,39002868002,OH0083801,sewer_system
11019,11019,OH04255,CWNS2012,OH,Fulton Co Pettisville WWTP,0,41.5383,-84.2294,0.076,0.105079196,39002892001,OH0052698,sewer_system
11020,11020,OH04265,CWNS2012,OH,Fulton Co Pleasant View WWTP,0,41.5181,-83.979,0.02,0.02765242,39002892005,OH0122424,sewer_system
11021,11021,OH04275,CWNS2012,OH,Galena WWTP & Sewer System,0,40.2203,-82.8775,0.015,0.020739315,39002912001,OH0114171,sewer_system
11022,11022,OH04285,CWNS2012,OH,Galion WWTP & Sewer System,0,40.7229,-82.8131,2.53,3.498031136,39002919001,OH0025313,sewer_system
11023,11023,OH04295,CWNS2012,OH,Gallia Co Meadowlook WWTP,0,38.8045,-82.241,0.02,0.02765242,39002925001,OH0050407,other_system
11024,11024,OH04305,CWNS2012,OH,Gallipolis WWTP & Sewer System,0,38.8206,-82.181,1.155,1.5969272578874998,39002933001,OH0020478,sewer_system
11025,11025,OH04315,CWNS2012,OH,Garrettsville WWTP & Sewer System,0,41.2839,-81.089,0.32,0.4424387207999999,39002961001,OH0025330,sewer_system
11026,11026,OH04325,CWNS2012,OH,Gates Mills WWTP & Sewer System,0,41.5199,-81.4047,0.015,0.020739315,39002965002,OH0128643,sewer_system
11027,11027,OH04335,CWNS2012,OH,Geauga Co Opalacka WWTP,0,41.5175,-81.335,0.15,0.20739315,39002969004,OH0028843,sewer_system
11028,11028,OH04345,CWNS2012,OH,Geauga Co Russell Park WWTP,0,41.4698,-81.3499,0.05,0.06913105,39002969005,OH0028860,sewer_system
11029,11029,OH04355,CWNS2012,OH,Geauga Co Surrey Downs WWTP,0,41.5898,-81.2236,0.01,0.01382621,39002969006,OH0028878,sewer_system
11030,11030,OH04365,CWNS2012,OH,Geauga Co Wenhaven WWTP,0,41.5898,-81.2236,0.007,0.009678347,39002969007,OH0028886,sewer_system
11031,11031,OH04375,CWNS2012,OH,Geauga Co Plymouth Acres WWTP,0,41.5249,-81.169,0.012,0.016591452,39002969008,OH0028924,sewer_system
11032,11032,OH04385,CWNS2012,OH,Geauga Co Scarsdale WWTP,0,41.4518,-81.3895,0.027,0.037330767,39002969009,OH0028916,sewer_system
11033,11033,OH04395,CWNS2012,OH,Geauga Co Wintergreen WWTP,0,41.5989,-81.1988,0.01,0.01382621,39002969012,OH0028908,sewer_system
11034,11034,OH04405,CWNS2012,OH,Geauga Co Kimberly Estates WWTP,0,41.4903,-81.2438,0.032,0.044243872,39002969017,OH0028835,sewer_system
11035,11035,OH04415,CWNS2012,OH,Geauga Co McFarland Creek WWTP,0,41.3917,-81.3868,1.3,1.797407303,39002969018,OH0043494,sewer_system
11036,11036,OH04425,CWNS2012,OH,Geauga Co Troy Oaks WWTP,0,41.3798,-81.1909,0.06,0.08295726,39002969021,OH0043508,sewer_system
11037,11037,OH04435,CWNS2012,OH,Geauga Co Willow Hills WWTP,0,41.5614,-81.3591,0.012,0.016591452,39002969027,OH0028894,sewer_system
11038,11038,OH04445,CWNS2012,OH,Geauga Co Valley View WWTP,0,41.5223,-81.3489,0.087,0.1202880272174999,39002969028,OH0123625,sewer_system
11039,11039,OH04455,CWNS2012,OH,Geauga Co Burton Lakes WWTP,0,41.4288,-81.1859,0.028,0.038713388,39002969030,OH0089605,sewer_system
11040,11040,OH04465,CWNS2012,OH,Geauga Co Infirmary Creek WWTP,0,41.5046,-81.181,0.104,0.143792584,39002969031,OH0089788,sewer_system
11041,11041,OH04475,CWNS2012,OH,Geauga Co Auburn Corners WWTP,0,41.3818,-81.2092,0.017,0.023504557,39002969032,OH0123684,sewer_system
11042,11042,OH04485,CWNS2012,OH,Geauga Co Scranton Woods WWTP,0,41.5898,-81.2236,0.02,0.02765242,39002969033,OH0125873,sewer_system
11043,11043,OH04495,CWNS2012,OH,Geauga Co Parkman WWTP,0,41.3705,-81.0735,0.03,0.04147863,39002969034,OH0134279,sewer_system
11044,11044,OH04505,CWNS2012,OH,Geauga Co Thompson Area,0,,,0,0,39002969036,0,no_permit
11045,11045,OH04515,CWNS2012,OH,Genoa WWTP & Sewer System,0,41.5048,-83.3355,0.441,0.6097358621025001,39002996001,OH0021016,sewer_system
11046,11046,OH04525,CWNS2012,OH,Georgetown WWTP & Sewer System,0,38.8523,-83.91,0.528,0.730023889,39003003001,OH0021300,sewer_system
11047,11047,OH04535,CWNS2012,OH,Gibsonburg WWTP & Sewer System,0,41.3918,-83.3259,0.34,0.470091141,39003045001,OH0029122,sewer_system
11048,11048,OH04545,CWNS2012,OH,Girard WWTP & Sewer System,0,41.155,-80.7029,3.16,4.369082368,39003059001,OH0025364,sewer_system
11049,11049,OH04555,CWNS2012,OH,Glendale WWTP & Sewer System,0,39.2712,-84.4485,0.61,0.843398812,39003080001,OH0020141,other_system
11050,11050,OH04565,CWNS2012,OH,Gnadenhutten WWTP & Sewer System,0,40.3574,-81.4374,0.16,0.2212193603999999,39003129001,OH0020869,sewer_system
11051,11051,OH04575,CWNS2012,OH,Grafton WWTP & Sewer System,0,41.2762,-82.0651,1.1,1.520883103,39003171001,OH0025372,sewer_system
11052,11052,OH04585,CWNS2012,OH,Grand Rapids WWTP & Sewer System,0,41.4076,-83.8544,0.06,0.08295726,39003178001,OH0021881,sewer_system
11053,11053,OH04595,CWNS2012,OH,Granville WWTP & Sewer System,0,40.0652,-82.5276,0.512,0.707901953,39003199001,OH0023345,sewer_system
11054,11054,OH04605,CWNS2012,OH,Gratis WWTP & Sewer System,0,39.6447,-84.5293,0.12,0.1659145202999999,39003200001,OH0047571,sewer_system
11055,11055,OH04615,CWNS2012,OH,Greene Co Beavercreek WWTP & Sewers,0,39.7032,-84.0295,7.74,10.701486559349998,39003244001,OH0025381,sewer_system
11056,11056,OH04625,CWNS2012,OH,Greene Co Sugarcreek WWTP and Sewers,0,39.6222,-84.0278,5.9,8.157463915,39003244003,OH0040592,sewer_system
11057,11057,OH04635,CWNS2012,OH,Greenfield WWTP & Sewer System,0,39.3425,-83.3762,1.11,1.534709313,39003248001,OH0021083,sewer_system
11058,11058,OH04645,CWNS2012,OH,Greenville WWTP & Sewer System,0,40.1005,-84.6179,2.185,3.02102689,39003283001,OH0025429,sewer_system
11059,11059,OH04655,CWNS2012,OH,Grover Hill WWTP & Sewer System,0,41.0246,-84.4706,0.028,0.038713388,39003323001,OH0102245,sewer_system
11060,11060,OH04665,CWNS2012,OH,Guernsey Co Beech Meadows WWTP,0,39.9313,-81.6738,0.04,0.05530484,39003326002,OH0050709,sewer_system
11061,11061,OH04675,CWNS2012,OH,Guernsey Co Coventry Estates #1,0,40.0483,-81.5592,0.025,0.034565525,39003326004,OH0050393,sewer_system
11062,11062,OH04685,CWNS2012,OH,Guernsey Co Coventry Estates #2,0,40.0256,-81.5897,0.03,0.04147863,39003326010,OH0075876,sewer_system
11063,11063,OH04695,CWNS2012,OH,Hamilton WRF & Sewer System,0,39.3722,-84.5637,19.3,26.68458535,39003367001,OH0025445,sewer_system
11064,11064,OH04705,CWNS2012,OH,Hamilton New London Hills WWTP & Sewers,0,39.3778,-84.6096,0.02,0.02765242,39003367002,OH0118826,sewer_system
11065,11065,OH04715,CWNS2012,OH,MSD Little Miami Drainage Basin,0,39.1024,-84.4319,34.3,47.42390039,39003369001,OH0025453,sewer_system
11066,11066,OH04725,CWNS2012,OH,MSD Mill Creek Drainage Basin,0,39.1075,-84.5456,151,208.7757714,39003369002,OH0025461,sewer_system
11067,11067,OH04735,CWNS2012,OH,MSD Muddy Creek Drainage Basin,0,39.1029,-84.6815,8.5,11.75227852,39003369003,OH0025470,sewer_system
11068,11068,OH04745,CWNS2012,OH,MSD Sycamore Creek Drainage Basin,0,39.2254,-84.3247,6.7,9.263560717,39003369004,OH0025488,sewer_system
11069,11069,OH04755,CWNS2012,OH,MSD Taylor Creek Drainage Basin,0,39.2158,-84.6938,4,5.53048401,39003369005,OH0040983,sewer_system
11070,11070,OH04765,CWNS2012,OH,Harrison WWTP & Sewer System,0,39.2464,-84.8058,1.02,1.410273423,39003451001,OH0021440,sewer_system
11071,11071,OH04775,CWNS2012,OH,Harrod WWTP & Sewer System,0,40.7074,-83.9211,0.06,0.08295726,39003472001,OH0053678,other_system
11072,11072,OH04785,CWNS2012,OH,Hartville WWTP & Sewer System,0,40.9574,-81.3286,0.354,0.4894478348849999,39003486001,OH0020923,sewer_system
11073,11073,OH04795,CWNS2012,OH,Haskins WWTP & Sewer System,0,41.4725,-83.7103,0.112,0.154853552,39003500001,OH0021873,sewer_system
11074,11074,OH04805,CWNS2012,OH,Heath WWTP & Sewer System,0,40.0346,-82.4149,1.523,2.105731787,39003538001,OH0025763,sewer_system
11075,11075,OH04815,CWNS2012,OH,Hebron WWTP & Sewer System,0,39.9836,-82.4854,0.677,0.936034419,39003542001,OH0021539,other_system
11076,11076,OH04825,CWNS2012,OH,Southwest Licking Community WSD WWTP and Sewers,0,39.9655,-82.5796,2.6,3.594814607,39003545001,OH0113964,sewer_system
11077,11077,OH04835,CWNS2012,OH,Higginsport WWTP & Sewer System,0,38.7878,-83.9636,0.04,0.05530484,39003584001,OH0134091,sewer_system
11078,11078,OH04845,CWNS2012,OH,Hillsboro WWTP & Sewer System,0,39.2333,-83.6101,1.077,1.48908282,39003605001,OH0020389,sewer_system
11079,11079,OH04855,CWNS2012,OH,Holgate WWTP & Sewer System,0,41.2494,-84.1301,0.136,0.188036456,39003626001,OH0021865,sewer_system
11080,11080,OH04865,CWNS2012,OH,Holloway HSTS,0,,,0,0,39003640001,0,no_permit
11081,11081,OH04875,CWNS2012,OH,Hopedale WWTP & Sewer System,0,40.3098,-80.8868,0.052,0.071896292,39003696001,OH0041131,sewer_system
11082,11082,OH04885,CWNS2012,OH,Hubbard WWTP & Sewer System,Hubbard,41.1714,-80.5547,1.89,2.613153695,39003731001,OH0025810,sewer_system
11083,11083,OH04895,CWNS2012,OH,Ironton WWTP & Sewer System,0,38.5338,-82.6845,1.51,2.087757714,39003815001,OH0025852,sewer_system
11084,11084,OH04905,CWNS2012,OH,Jackson WWTP & Sewer System,0,39.0603,-82.6496,2.18,3.014113785,39003850001,OH0020834,sewer_system
11085,11085,OH04915,CWNS2012,OH,Jamestown WWTP & Sewer System,0,39.6562,-83.735,0.4,0.553048401,39003892001,OH0025879,sewer_system
11086,11086,OH04925,CWNS2012,OH,Jefferson WWTP & Sewer System,0,41.7338,-80.7746,0.741,1.024522163,39003906001,OH0025887,sewer_system
11087,11087,OH04935,CWNS2012,OH,Jefferson Co Barber's Hollow WWTP,0,40.4078,-80.7345,0.42,0.580700821,39003907001,OH0025895,sewer_system
11088,11088,OH04945,CWNS2012,OH,Jefferson Co Ridgeland Subdivision WWTP,0,40.4786,-80.6364,0.035,0.048391735,39003907002,OH0050032,sewer_system
11089,11089,OH04955,CWNS2012,OH,Jefferson Co Mellwood Acres WWTP,0,40.4581,-80.6631,0.03,0.04147863,39003907003,OH0041271,sewer_system
11090,11090,OH04965,CWNS2012,OH,Jefferson Co Maplewood Subdivision WWTP,0,40.4149,-80.6698,0.02,0.02765242,39003907007,OH0076350,sewer_system
11091,11091,OH04975,CWNS2012,OH,Jeffersonville WWTP & Sewer System,0,39.6432,-83.5594,0.23,0.318002831,39003908001,OH0136191,sewer_system
11092,11092,OH04985,CWNS2012,OH,Johnstown WWTP & Sewer System,0,40.143,-82.6905,0.496,0.6857800172399999,39003962001,OH0020508,sewer_system
11093,11093,OH04995,CWNS2012,OH,Junction City WWTP & Sewer System,0,39.7199,-82.3027,0.046,0.063600566,39003969001,OH0041114,sewer_system
11094,11094,OH05005,CWNS2012,OH,Kalida WWTP & Sewer System,0,40.9874,-84.2127,0.12,0.1659145202999999,39003983001,OH0046752,sewer_system
11095,11095,OH05015,CWNS2012,OH,Kent WWTP & Sewer System,0,41.1471,-81.3725,2.6,3.594814607,39004025001,OH0025917,sewer_system
11096,11096,OH05025,CWNS2012,OH,Kenton WWTP & Sewer System,Kenton,40.6359,-83.5992,1.886,2.607623211,39004032001,OH0025925,other_system
11097,11097,OH05035,CWNS2012,OH,Killbuck WWTP & Sewers,0,40.4897,-81.9825,0.4,0.553048401,39004074001,OH0025933,sewer_system
